date,text,stars
6/21/2023,"Not the happiest with this purchase. The feet were incredibly difficult to install due to the holes being misaligned. Sound just SUCKS!! Had to purchase a sound bar for added volume. Picture is great. I don’t like it, but it’s fine for a secondary TV. My main TV is a Samsung. Fist time buying Visio. Won’t purchase another. Delivery was good.",1 out of 5 stars review
5/7/2023,"I used to have an old tv that would always lag and i just wrote it off as old, unpacked this tv and to my surprise it had the same home screen so being hesitant I started scrolling through to apps to find it had the same lag not as bad but still there. Picked this one out because vizio had better reviews along with it was more expensive so gave it a try. Regret my decision and wish i stuck with the other cheaper TCL roku models or something else. Its missing crunchy roll as well which is weird it has funimation that was bought out by crunchy roll. Also doesnt have forward rewind button on remote and back button doesnt work on Netflix had this tv two days and is 10x worse than its cheaper competitors. Save your money look for a roku alot mor...",1 out of 5 stars review
5/11/2023,Going to see how good or poor the Vizio customer service is.  The return window is 30 days.  I have had the TV 34 days.  All of a sudden I now have a vertical and horizontal line running across the screen.  No storms.  No power surges.  And even if that was the case I have it on a very good surge protector.  I'm so disappointed.  But we shall see what the process is with service or replacement.,1 out of 5 stars review
2/28/2023,"Had extenuating life circumstances to happen since the purchase of TV and it being delivered. Getting around to opening the TV and it is damaged. Had a technician from VIZIO to come to look at it because it was straight out of the box and they are unable to replace due to warranty. However, the technician noted that he could tell the damage was done when the store delivered it. Now, I am having a hard time obtaining a replacement TV from Walmart. I called Walmart and haven't heard back from a representative yet. and I am disappointed.",1 out of 5 stars review
1/25/2024,I am going to return GG the sound is horrible. You have to put it up up to 100 to get anything.,1 out of 5 stars review
1/27/2024,Havent had this TV 3 months and it dont work,1 out of 5 stars review
2/11/2024,I dislike that my soundbar turns up my tv at the same time.,1 out of 5 stars review
2/12/2024,TV dead in less than 1 month.   You don't receive compensation for all the installation work.,1 out of 5 stars review
2/20/2024,Didn't like that Vizio isn't compatible with my cable service. Needed to get cable from Vizio,1 out of 5 stars review
11/27/2023,the worst picture and colors  i have ever seen. DO NOT BUY ONE,1 out of 5 stars review
12/12/2023,my second tv lasted only 2wks after year  warranty.,1 out of 5 stars review
2/4/2024,Tv will not load streaming channels without rebooting it EVERY. SINGLE. TIME. Retuning today.,1 out of 5 stars review
2/10/2024,I just open it and decided that it is not what I want,1 out of 5 stars review
2/10/2024,Received a tv with blown speakers! Unfortunately we just were told by a tech!,1 out of 5 stars review
2/11/2024,awesome tv just bought the 120hz plus same size as the one already had.,1 out of 5 stars review
2/8/2024,not compatible with spectrum,1 out of 5 stars review
1/29/2024,i can't receive local channels and the quality seems cheap,1 out of 5 stars review
2/6/2024,tv came with a defect and the comonay would not replace the tv,1 out of 5 stars review
2/17/2024,Missing a remote.  Very difficult getting it solved with Walmart,1 out of 5 stars review
6/2/2021,"Unfortunately this TV has the worst picture I've ever seen. Even after adjustments from every suggestion I could find, the picture is still horrible. It cannot be seen from an angle at all and half the screen seems washed out as a result of a slight angle for viewing. I realize right now is a bad time to be searching for electronics, so I'm just going to move some TVs around in my home that I already have. TV going back.",1 out of 5 stars review
11/12/2022,ZEROZEROZERO AND 2 THUMBS DOWN.  Don't buy this tv.  I am a previous owner of Vizio tvs whic I've had for many years and decided to upgrade to a bigger screen.  First of all the colors always would go back to a funky setting where the picture would have red tints to faces and just weird looking.  Now after a year of owning my 58” vizio there are lines going through the entire screen… ugh… I can't believe it.  Piece of rubbish,1 out of 5 stars review
10/25/2022,Hadn't had this tv 4 months it messed up.then it fixed itself after I called an complain about it.its been 1 an half year it's so bad I can't see the picture on the tv. I'm mad because it's not working an going to get a new tv now because this one isn't working anymore. I paid348 00 for this it's hasn't worked right since I had it. I also got the2 year warranty with it can't find my papers.and they told me I didn't get the warranty.dont but if you don't want to work on it..show picture of what it looks like today and how it works so you can see why I'm angry with the TV company not Walmart,1 out of 5 stars review
12/15/2023,"After I installed TV and turned it on. Only to see the screen damage. Must return. If I could rate no star, I would.",1 out of 5 stars review
11/17/2023,"Waited all day for delivery, received text saying it was delivered, walked outside and nothing. Checked houses in the neighborhood still nothing.",1 out of 5 stars review
10/30/2023,"I've had this TV for less than 6 months and today i noticed a line top to bottom, directly down the center of the screen.",1 out of 5 stars review
11/19/2023,"never even got my tv, gave me the wrong tracking number to a small package going to someone else in my town",1 out of 5 stars review
10/31/2023,I ABHOR the way it announces the volume and power on and off! It's startling and irritating. Can it be shut off?,1 out of 5 stars review
11/2/2023,"Came very timely, however built in Air Play does not work, built in chromecast only works occasionally.",1 out of 5 stars review
11/29/2023,Horrible. First time I plugged it in it didn't work. Half of the screen is full of nothing but lines like a rainbow! Not at all happy !!,1 out of 5 stars review
11/19/2023,I think they should make it up to me and give me something for free very poor quality TV for advertisement,1 out of 5 stars review
11/11/2023,Disliked the fact the TV had no sound. Not sure whether I want to try another brand. We always had good luck with Visio until now.,1 out of 5 stars review
11/29/2023,"Package was thrown out of the truck by UPS so of course it arrived broken!! Awesome job on delivering quickly, poor selection of delivery service!!!",1 out of 5 stars review
11/25/2023,Was supposed to have been delivered yesterday and today nothing. Their delivery service is not reliable.,1 out of 5 stars review
11/30/2023,"Honestly, I really did not like it the casting did not work, and it was not as it was shown as advertised",1 out of 5 stars review
11/19/2023,i started having a black and white picture on the 4th day that i had this tv. Almost a week later it turned back to color but i returned anyway,1 out of 5 stars review
11/5/2023,AGAIN WALMART did Not Deliver as Promised Thank You Found a Better Brand CHEAPER at Competitor THANK YOU LOST ME Forever,1 out of 5 stars review
12/18/2023,The tv has great picture but terrible volume.  We liked the picture so we purchased a Vizio soundbar to go with it.  It looks and sounds great now!,1 out of 5 stars review
11/24/2023,Had item delivered but had to repackage and fit in car and return. No screws were in the package to put the get on the tv. Huge hassle.,1 out of 5 stars review
12/11/2023,"I got a broke 50 inch television delivered that was broke and it was my son Christmas gift, still haven’t got my refund back yet.",1 out of 5 stars review
11/25/2023,where was my tv delivered???? NOT HERE MY DOOR HAS BEEN WIDES OOEN AND the inky things dropped off wrer the groceries...,1 out of 5 stars review
11/25/2023,First of all the TV came cracked cracked and they brought me the wrong size instead of a 70inch they brought Me 65 inch,1 out of 5 stars review
11/3/2023,The driver delivered my tv to someone else. Never even came down my road. I was standing outside waiting when I got the text that he was coming!,1 out of 5 stars review
12/18/2022,Set up and turned on to find broken screen.,1 out of 5 stars review
6/11/2023,Screen developed lines and more than half the screen quit working and not even 2 years old.,1 out of 5 stars review
1/9/2023,The tv is not even 45”. They claim it’s 50” but it’s 44 1/2”. It’s a good tv but what a rip off.,1 out of 5 stars review
8/5/2023,"She parked in the neighbors driveway i asked her to move she did not, she had 2 men with her and one was barking at my neighbors dogs ask him to stop he did not. They did not help her why was they here. They did not look good, no shirt on and barking at the dogs.",1 out of 5 stars review
1/9/2024,Speaker broke within a week,1 out of 5 stars review
7/11/2023,Poor picture quality. Complicated remote.,1 out of 5 stars review
1/8/2024,it only lasted 2 days tried to return it they would not,1 out of 5 stars review
1/7/2024,legs do not fit the tv. no matter how you try to attach them. very disappointed,1 out of 5 stars review
12/26/2023,Received the tv would not set up. Called support who was not able to get set up either.,1 out of 5 stars review
1/15/2024,TV did not work out of box. It was retufned for refund,1 out of 5 stars review
12/29/2023,how do i exchange a broken tv?,1 out of 5 stars review
1/22/2024,I have owned this tv for less than a month and still waiting to have it replaced.,1 out of 5 stars review
1/3/2024,The sound quality is terrible. Sounds muffled.,1 out of 5 stars review
1/21/2024,The remote doesn't work on the tv there is significant lag and it's infuriating,1 out of 5 stars review
5/21/2023,"It sucks!!! Freezes, remote doesn’t always work, there’s vertical lines now and now the screen is split!!! First and last time buying a vizio!!",1 out of 5 stars review
9/17/2023,Constantly freezing and restarting.,1 out of 5 stars review
1/20/2024,"I ordered this tv, and it's not working in Jamaica.",1 out of 5 stars review
1/2/2024,Tv was flickering had to return 😔,1 out of 5 stars review
1/22/2024,It keeps glitching. Won't hold my wifi. Have to keep turning it off and on to work. Bootleg,1 out of 5 stars review
1/23/2024,My sound stops working about once a week. I have to unplug it every time!,1 out of 5 stars review
1/14/2024,ive had this tv for a month and the screen is already dying.,1 out of 5 stars review
12/31/2023,this tv was damaged. it was a present so was not opened right away. will need to return,1 out of 5 stars review
7/8/2023,"Poor sound quality, poor contrast with on and off defects. I retuned TV.",1 out of 5 stars review
12/26/2023,This tv will disconnect from internet about every 45 minutes,1 out of 5 stars review
1/13/2024,screen went out in less than a month. Lines everywhere. Returned and purchased another brand.,1 out of 5 stars review
1/6/2024,"came damaged, did not work at all when we set it up",1 out of 5 stars review
12/28/2023,Literally worked one day and picture went out.,1 out of 5 stars review
1/9/2024,was delivered to the wrong address and the screen is broken,1 out of 5 stars review
12/31/2023,i did not get my tv yet it supposed to come out on the 27th never got the TV yet,1 out of 5 stars review
1/12/2024,Loses connection ALL the time.,1 out of 5 stars review
1/2/2024,"Bought it for my wife for Christmas. She loved it but, the spout was broken!  Beautiful design.",1 out of 5 stars review
1/8/2024,cannot access antenne channels remote won't work only had for 2weeks!!!!!,1 out of 5 stars review
12/26/2023,Ordered and paid for over a month ago an still don't have one,1 out of 5 stars review
12/27/2023,A blue line going through the screen,1 out of 5 stars review
4/7/2023,This tv was bought in February and 2 months later the tv already no longer works. No wear and tear it just turns on and off by itself,1 out of 5 stars review
6/19/2023,This TV was returned immediately because it cannot do 4K with the Xbox series X. Vizio is aware of this issue and has not fixed it in six months.,1 out of 5 stars review
9/19/2023,"box wasnt tapped at the bottom, no manual, batteries in the remote control and no screws for my stand and screen cuts in and out",1 out of 5 stars review
8/3/2023,Tv was broken and I can't get a replacement what the heck is going on how do I buy a tv and it not work and I can't replace it,1 out of 5 stars review
6/28/2023,"This is my 4th response to you..i got th table parts but i didnt get th hardware- nuts, bolts and screws..please refund my account. Marty ayotte",1 out of 5 stars review
9/25/2023,"Bought it July 17 and September 24th while watching the game, it made a lil popping sound and never turned on again. Just a waste of money.",1 out of 5 stars review
7/14/2023,Worked great and now there are horizontal lines throughout the tv and nothing will fix it. I've had this tv for less than a month.,1 out of 5 stars review
9/27/2023,I had this TV for less than 24 hours and the picture went out. Walmart was great about returning though. Don't waste your money!,1 out of 5 stars review
7/22/2023,"TV does not turn on after 1st try, and it was not delivered carefully. Just shoved in the back of someone's personal SUV.",1 out of 5 stars review
8/3/2023,I have had this tv for two weeks and hello tech can never find anyone to install it. What is up with this?,1 out of 5 stars review
9/2/2023,Won't play anything except YouTube. Every other app says no Internet. Known issue. Absolute garbage tv.,1 out of 5 stars review
8/4/2023,It's a good tv I love the size. I did not like the way it is for a newer tv it could be lighter it's pretty heavy.,1 out of 5 stars review
9/13/2023,I'm very not pleased. I order 65 inch Philips rokoo. Not the 50 inch visio y'all sent. Some how y'all changed the info on it,1 out of 5 stars review
7/10/2023,I cannot watch any of the apps. I contacted Vizio customer service. They were not able to help me. I have reset it several times and still nothing.,1 out of 5 stars review
7/9/2023,this tv limits completely what i want from xfinity to watch ....it takes control of your tv completely...My self opinion Its AI OUT OF CONTROL,1 out of 5 stars review
8/18/2023,Tv seems to be defective… it's like they were on sale for a reason… it doesn't connect to Apple TV or cast. Overall acts glitchy,1 out of 5 stars review
9/29/2023,"The tv came broken, we had to returned it the same day it was very easy to do it but very disappointing. After 10 days hadn't had my money back",1 out of 5 stars review
10/20/2023,bluetooth disconnects on my beats earphones. when i go to bathroom  or bedroom in my small apartment. waste of money.,1 out of 5 stars review
8/15/2023,led back lights stopping working We had just over 4 years Now we have a hisences 40 that's 2 years older I will never buy a Vizo,1 out of 5 stars review
9/10/2023,Was sold wrong model curbside and given total disrespect and attitude while returning their mistake.,1 out of 5 stars review
7/7/2023,less than 3 months.  will not turn on - does not work!  return instructions SUCK !  i need help and can't seem to find my way through this maze !,1 out of 5 stars review
10/17/2023,This TV is bad quality. The picture looks blurry and it doesn't keep reception well.  I do not recommend.,1 out of 5 stars review
8/7/2023,Been Having Trouble And Haven’t Had It For Even 90 Days Turns Off Randomly And Sounds Staticky At Times As Well,1 out of 5 stars review
10/4/2023,TV came to me and not working order could not get it to come out don’t know what was wrong with it but Walmart refunded it,1 out of 5 stars review
9/27/2023,i have comcast and can't download the app but on a tcl tv i can. my first time buying Vizio. 8m kot impressed. I'll go back to tcl,1 out of 5 stars review
9/29/2023,"Takes to long to switch to live TV, when you check the TV channels you want to view only, the smart becomes stupid and displays them all.",1 out of 5 stars review
10/10/2023,My tv was cracked when I opened it . Never ordering from them again and there giving me hassle to refund my credit card !!! Just Terrible!!,1 out of 5 stars review
10/17/2023,my new 55 inch Vizio tv doesn't work.  the sound goes off. how can I return it.  I am not able to bring it to the store or to a drop off location.,1 out of 5 stars review
4/26/2023,"I bought this in late November and it's now April and the tv just won't turn on at all. it was working fine last night, but today it isn't working at all. This isn't the first issue i've had with this tv doing things like this either.",1 out of 5 stars review
4/3/2023,You can’t excess the internet or download any other apps except what the tv comes with! I didn’t realize this until it was already mounted to the wall and box was in the trash or I would have returned it,1 out of 5 stars review
4/25/2023,This tv was fantastic at first. It had a great picture and my son's games were easy to hook up. We've had the tv a little over two months and now there is no sound on the tv. Not sure what I'm supposed to do now.,1 out of 5 stars review
5/22/2023,"Great quality image, but two months in and refuses to work, keeps saying error 2604_1. Did all steps to fix even factory reset and still isn’t functioning",1 out of 5 stars review
6/12/2023,worst television experience in my life do not buy a Vizio just for television maybe for internet I guess not for regular TV remote doesn't even have a channel choice,1 out of 5 stars review
6/21/2023,"I just purchased a new Vizio and it  keeps freezing and I have to reset the apps. This doesn't happen on my 2 year old vizeo ,not sure what the problem is.",1 out of 5 stars review
11/27/2023,"You can't add apps of your choice. If you have Spectrum cable you can't add the Spectrum app so you can't watch your cable channels. They say to simply cast it from another device, but that doesn't work either.     Very dissatisfied.",1 out of 5 stars review
6/20/2023,"Do NOT recommend this TV, all streaming apps do not work, and I already tried everything that is recommended to fix the issue but nothing works! Horrible TV.",1 out of 5 stars review
5/19/2023,"This TV is not user friendly; Doesn't allow access to local stations nor channels i like,i.e.,ESPN ,TNT and more. I spoke with VIZIO customer service (3)times,last representative said..Return TV to Walmart.",1 out of 5 stars review
6/9/2023,Bought this tv and it lasted about 2 weeks and then the volume hung up it would turn all the way up or all the way down…then screen started going in and out!!!!!!,1 out of 5 stars review
6/19/2023,I had nothing but problems with delivery. Extended multiple times.  Then the tv was damaged when I received it.  I had to return to the store.  Nothing but problems.,1 out of 5 stars review
6/8/2023,Horrible set up and tech support. This TV is the most difficult and time consuming device eve. Tech support is awful. They have to keep going to manual.,1 out of 5 stars review
6/13/2023,"Wouldn't recommend. I was hesitant to buy after reading so many bad reviews. Low and behold my tv gets delivered and as soon as I turn it on the screen is already flashing, sending back and getting a different kind. Don't waste your time.",1 out of 5 stars review
4/11/2023,The worst customer service. I bought a 43 inch vizio and they send a used tv which is not what I paid for. I also try returning the item and they haven't contacted me back after 3 days. Definitely not buying here anymore or from the provider.,1 out of 5 stars review
4/30/2023,I think the  speakers must be busted.  The sound is so fuzzy we are going to have to send it back.  I have other Visio TV's and none of them have this problem.,1 out of 5 stars review
6/12/2023,Insist on time delivery and for delivery person to ring doorbell and wait for occupant.  My driver dropped off a 65' tv on thre front porch and walked away.  Naturally it was stolen.,1 out of 5 stars review
4/21/2023,the tv worked for about 1 month and now it keeps glitching and shutting off on its own and when i try to change the channel it screeches very loud and ive unplugged it twice now and all it does is blink on and off. dont buy this tv.,1 out of 5 stars review
4/16/2023,"Volumes low, apps r already preloaded into tv can't download or add other certain apps if not already listed (can't say all just ones I wanted) hard to apply sound bar as “headphones”",1 out of 5 stars review
4/23/2023,Don't buy this tv because the seller does not respond back to u to do a return and Walmart will not take it back unless you have a shipping label from rawlass,1 out of 5 stars review
3/15/2023,The tv turned on and off form the moment I brought it and I was unable to return or get it fixed. Tv was in good shape never dropped or hit but turns on and off,1 out of 5 stars review
5/15/2023,"It's came broken with a 5 in black strip down the middle, after it had been held in ND for 2 months after it was supposed to be delivered, I am very disappointed with this purchase",1 out of 5 stars review
5/14/2023,I bought one TV and exchanged it for the same one and both the screws didn’t fit in the bottom- they have to be lying about their reviews bc their ain’t no way.,1 out of 5 stars review
6/14/2023,"Sound Would not work with DirecTV receiver connected to HDMI. Tech support and engineering support could not resolve.. Exchanged for a 65"" oled Vizio, works great!!",1 out of 5 stars review
3/14/2023,"Bought this tv on walmart.com had it delivered. But arrived with a big crack on the screen. Had to return it, but it was too big to get in car, and difficult to get back in box. Had difficulty getting it picked up as well.",1 out of 5 stars review
4/17/2023,It worked for as long as their return policy does (30 days) and now the HDMI ports don’t work. Thanks… I’m sure glad I was so excited to buy this and spent so much money. Can’t even watch a movie now.,1 out of 5 stars review
12/20/2023,Simple delivery instructions were not followed.,1 out of 5 stars review
11/30/2023,Just a white screen.  Had to return it,1 out of 5 stars review
11/29/2023,Delivered to wrong address,1 out of 5 stars review
12/1/2023,Delivery was not attempted driver lied,1 out of 5 stars review
12/14/2023,was d    ellved too the wrong house,1 out of 5 stars review
11/25/2023,Does not get warm waste of money.,1 out of 5 stars review
12/4/2023,Screen out in less than 4 months. Piece of junk.,1 out of 5 stars review
12/8/2023,nothing I was sold a lemon smart tv,1 out of 5 stars review
11/21/2023,did not get my order was delivered to the rong house,1 out of 5 stars review
12/15/2023,TV was either dropped or damaged prior to delivery. Thick line across screen.,1 out of 5 stars review
11/6/2023,I got the tv 2 days late days and now it doesn't work at all,1 out of 5 stars review
11/5/2023,remote never wored since i got it,1 out of 5 stars review
10/30/2023,shipped cracked allway cross bottom,1 out of 5 stars review
11/30/2023,would not cast off internet,1 out of 5 stars review
12/13/2023,"TV glass broken, I need a pick up, and replacement of this TV. 
We receive the TV on Sunday.",1 out of 5 stars review
11/25/2023,DO NOT BUY! Seller did not deliver,1 out of 5 stars review
12/9/2023,Broke screen when I got it! Super disappointed! And a pain in the butt to return! 🤦🏻‍♀️,1 out of 5 stars review
11/28/2023,Never got item. Tried emailing company. No replies.,1 out of 5 stars review
11/5/2023,It arrived damaged and unusable.,1 out of 5 stars review
11/13/2023,i did not receive this or get a refund,1 out of 5 stars review
11/28/2023,"im very disappointed,i received the text but nothing arrived!",1 out of 5 stars review
12/8/2023,Tv don't connect to WiFi automatically I have to unplug it constantly.,1 out of 5 stars review
11/18/2023,FedEx delivered it took it out of box and it has a broken screen,1 out of 5 stars review
11/10/2023,I don’t think it was the one advertised,1 out of 5 stars review
12/22/2023,"Didnt knock on the door, and left in the rain on the front porch.",1 out of 5 stars review
11/25/2023,I received television broken and it took 3 weeks for my refund.,1 out of 5 stars review
12/11/2023,"This item worked fir network stations, but then did an update so now only works fir apps.",1 out of 5 stars review
12/2/2023,no longer works.with cable channels due to Vizio uodate. worthless to us,1 out of 5 stars review
11/9/2023,did not get sent to wrong house,1 out of 5 stars review
11/27/2023,It wasnt delivered on time and when i picked it up it was damaged!,1 out of 5 stars review
11/18/2023,Order and they canceled my order. With no reorder offer. Don't order from this company.,1 out of 5 stars review
11/21/2023,Picture on this model was awful.,1 out of 5 stars review
11/15/2023,Broken screen don’t buy from Walmart,1 out of 5 stars review
12/4/2023,the shipping carrier broke the screen,1 out of 5 stars review
12/20/2023,VIZIO is not compatible with ROKU,1 out of 5 stars review
10/31/2023,the volume is too low I have to put up to 15 to start listening,1 out of 5 stars review
11/19/2023,If I could I would rate 0,1 out of 5 stars review
11/13/2023,I'm expecting my order to be delivered today asap,1 out of 5 stars review
10/26/2023,defective with a dot on screen but didn't have a car to take it back so I settled,1 out of 5 stars review
12/11/2023,I'm sure it might've been a great purchase but my tv arrived damage.,1 out of 5 stars review
12/2/2023,the delivery date got push back for days. i was really disapointed,1 out of 5 stars review
11/25/2023,The seller is a scam.   Never received the TV.,1 out of 5 stars review
12/1/2023,over $600 spent and item was not delivered,1 out of 5 stars review
12/2/2023,return within 90 days not granted,1 out of 5 stars review
12/14/2023,Fed Ex broke it and left in rain and i still dont  have my refund!,1 out of 5 stars review
12/3/2023,need to reconnect everytime turn on the tv,1 out of 5 stars review
12/22/2023,I tried cleaning the screen but it's not working,1 out of 5 stars review
11/24/2023,Tv turns black ..don't wanna work !!,1 out of 5 stars review
11/28/2023,Don’t buy Walmart online!,1 out of 5 stars review
11/28/2023,TV came damaged.  The box looks like it had been dropped on the corner.,1 out of 5 stars review
12/16/2023,Sound is terrible. literally have it on 100 and still not the best.,1 out of 5 stars review
11/22/2023,Dislike I never received my order I was scammed out of my money,1 out of 5 stars review
11/24/2023,Like to get up date on when it's being delivered,1 out of 5 stars review
11/18/2023,Tv doesn’t connect to WiFi well and constantly gets stuck on channels,1 out of 5 stars review
11/24/2023,Lines through tv right out of the box.  Returned,1 out of 5 stars review
10/24/2021,"sound never worked tried everything, then after turning off to restart grey screen, it never paired with phone, smartcast never worked, a disaster!  returned 16 hours later, its a beautiful tv and pity it never worked",1 out of 5 stars review
7/8/2021,"Plugged it in and watched for about 30 minutes and boom, I get this huge nasty line on the right-center on the screen.. I suggest buying a better tv..",1 out of 5 stars review
10/6/2021,"Sorry but on this occasion I can’t give any stars. After my TV arrived great care was taken to make sure it remained safe. Once my TV mount installer that I also ordered from Walmart set it up and left I plugged it up and noticed the screen was shattered. I was very disappointed. Now I have to send this one back before I receive the new one putting me a  week or maybe more behind to enjoy great TV in my living room area. When the new one arrives I don’t expect to have to pay another set up fee for installation. I only gave a star because the link prompted me to, otherwise no star.",1 out of 5 stars review
11/16/2021,The tv randomly cuts off . Audio will stop working or the picture cuts out also. You have to unplug it and then reconnect to get it to get back working  or just change hdmi ports every week. If you remember. Terrible tv. Hesitant to buy another or recommend. I hate it so much I came here just to hate on it,1 out of 5 stars review
4/8/2022,"If you really want to waist your hard earned money then this is the TV for you. You'll be very pleased to know that in just two short years the LEDs burn out. If you're dumb like me You'll try to fix it yourself.  You'll purchase an led kit ""not cheap"" by the way,  only to find that they've sealed the screen so that it cracks before you can remove it.
I will never purchase another Visio product. Not even accidentally. 
I'm telling you that I never complain about anything but after paying the better part of a thousand dollars for this thing I expected it to last longer than two years.
Thanks for nothing Visio.
May the boogers of a thousand noses land on your foreheads.",1 out of 5 stars review
12/8/2021,"I generally do not submit reviews but I felt compelled to do so now.  I have come to realize that I should have read all of the negative reviews.  Although I understand that some comments you have to take some with a grain of salt.  The TV looked amazing at the time of set up with vibrant colors.  Once it was set up the colors no so! The TV is dark, no matter how I changed the settings with and without Vizio's assistance. Some colors are fine but all faces have a tint of orange or looks like a really bad self tanning lotion mishap. Another big issue is IT STINKS! It smells like burning plastic. I thought it was the packaging/plastic it was sent in but it is in fact the TV. You can smell it (TV on or off) as soon as you walk into my house.  ...",1 out of 5 stars review
4/9/2022,"I read the reviews and had high expectations with this TV but the picture is not like you're in a movie theater and definitely not the sound. The sound is awful, you have to turn it up so high just to hear it. You'll definitely need a sound bar. I bought this TV to replace my 50” Emerson that I've had for years but the Emerson is better than the Vizio. To top it off just 2 days after I began using the Vizio , it has lines coming down from the top of the screen! What is this!! I definitely want my money back!",1 out of 5 stars review
6/2/2022,"We did all the research, and finally decided on this tv. It was fabulous for 2 months when suddenly the middle went dark. It turns out there is a strip of LEDs that's out, and to fix it requires a lot of work and a hefty fee. We are kind of heartbroken at paying this much money for just 2 months of satisfaction.",1 out of 5 stars review
8/25/2022,Screen died just minutes ago after less than a hundred hours of use. Purchased it just 6 months ago. I have lots of very expensive VIZIO TVs. This was a cheap $300.00 version. Get what you pay for. We have a second one still in unopened box. Guess that one will die as well within a 100 hours of use?,1 out of 5 stars review
11/24/2021,"I was very excited for this TV to arrive Nov. 19th as it originally stated, but instead I got it Nov. 24 because the shipping company doesn't work weekends. It arrived with a big dent in the middle. It's completely unusable and Walmart won't start sending me a new one until this one gets picked up in possibly 3-5 days. My new TV arrival date is Dec. 24th. I wanted to love this TV but I'm very displeased with this outcome and will just get a refund instead of waiting another month or two",1 out of 5 stars review
5/5/2022,"I hate this tv! I was hacked by this tv … when I was signing up for Amazon prime. It had a box …to call or scan the box with the code thing .. so I called and they had me on the phone for 3 hours. Fraud from bank .. western union, money gram, Walmart, and credit cards. Now This tv will not even turn on!!! I need a number to contact to resolve this television problem … the manual to this tv is on the tv .. no hard copy .. horrible!!!",1 out of 5 stars review
6/21/2023,I don’t recommend this brand. Tv screens was defective within 9 months,1 out of 5 stars review
6/27/2023,i got lines on the screen !!! not even a year,1 out of 5 stars review
5/27/2023,"I've always been a avid fan of the Vizio TV's and my wife tried convincing me to go another route with our new television purchase. I of course went against her thoughts and thanks to Vizio have gotten plenty of ""Told ya So” or 
""Wife's know Best"". Got the tv home and on the stand for my wife to do the initial start up (not my thing) for her to tell me it wasn't allowing any of the apps like Netflix, Amazon and all the others to watch any programs. I called the tech support and the gent walked me through the reset process which entailed going to YouTube and watching a clip which I did successfully. So therefore I figured tv was good to go and thanked him. Feeling back on top again I handed the remote and said your all set my dear. It wasn't...",1 out of 5 stars review
12/29/2022,"we recieved a defective tv , called in asked for replacement , took all info, a replacement was to be replaced , with in  week at least , as you see our order was placed and tv bought and paid for with a 4 year protection plan, and  the $99 install.. besides our tech (JOSH) who was the worst installer, Ive ever done business with, the tv was defective , would go black for 2 days or more, freeze up , no change channels, would not shut off ,or come on,  some days, so I was told replacement would be within a week , never heard anything, tried to be patient,, this is awful, no word from walmart, no word from anyone, NO TV REPLACEMENT!! this is 12/29
I have a ill husband, my every-moment is filled with taking care of him, and I was assured walma...",1 out of 5 stars review
11/15/2022,"Save your money, this 65” “smart” TV worked less than 2 months. The sound doesn't work half the time.  The smart TV feature just stopped working, won't connect to our network, Wi-Fi or any other device. Turns off by itself randomly. Can't use our Roku, Netflix, or HDMI hookup's. Complete garbage! Worked just long enough that you can't return to Walmart… so frustrating!",1 out of 5 stars review
9/4/2022,Have had this television for about 5 months.  In that time I have come to despise vizio products.  The on screen menu system is slow to react - yes I've done the 'factory reset' and it doesn't fix anything.  The worst part is the television is now essentially bricked after a firmware update.  The bitterness of low quality remains long after the sweetness of low price has faded.,1 out of 5 stars review
8/30/2021,"This is my first Vizio and went with it because it was a great price. Purchase this tv on 8/4/21 and straight out of the box after setup it was trouble. The biggest issue I had was the horrible lag with this tv at first I wasn't sure why and maybe thought it was my internet but I quickly realized that it wasn't. I have super fast high speed internet and several smart TVs along with other devices that are connected to it and none of my other devices were lagging. Next the tv would freeze and we had to complete reset it to get it to start backing working but not without the lag of course. I was so disappointed and dissatisfied because I thought I found a great tv for a great price, but you get what you pay for. I have since returned this Tv a...",1 out of 5 stars review
6/15/2022,"The TV is a piece of garbage.  The sound is poor quality, so I figured I'd shop around and buy the accessories and equipment to play the audio through a sound bar.  Only to find out the audio output doesn't work, so I'm stuck with a TV not fit for purpose.  There was only a 30 Day return window so I'm stuck with a hunk of junk that I can't return. Visio used to be good stuff, but not any longer.  I bought a replacement that was bad for other reasons... $600 and two pieces of garbage.  Fortunately I was able to return the second TV but I'm still stuck with one $298 anchor.  Walmart return policy used to be good and Visio products used to be good, but not any longer.",1 out of 5 stars review
3/5/2023,in less than a year the pixels where messed up. DO NOT RECOMMEND THIS TV,1 out of 5 stars review
5/19/2023,absolutely trash.   sound quality and impossible to safely wall mount,1 out of 5 stars review
4/18/2023,Tv Arrived with a spot on the left side and cable channels are pink,1 out of 5 stars review
2/2/2024,i want to cancel my order.,1 out of 5 stars review
9/25/2023,"Has to be replaced will not connect to Internet properly, Called Vizio all taken care of",1 out of 5 stars review
7/18/2023,The TV had a crack in the screen,1 out of 5 stars review
8/22/2023,"The TV arrived damaged' I need a return label, and want it replaced.",1 out of 5 stars review
7/15/2023,tv when plugged up to power showed colored lines on the screen,1 out of 5 stars review
9/13/2023,should have bought samsung tv,1 out of 5 stars review
7/12/2023,"had about 2 weeks, and won't do anything, just like its unplugged, but it isn't",1 out of 5 stars review
9/17/2023,At initial set up tv screen went haywire and won't turn back on. Power indicator on- screen black,1 out of 5 stars review
